1  header
Family	SF	1_q	2_q	3_q	4_q
4	0.420909544185	0.664483297466	-0.0425692777503	0.14438415652	0.731985668799
3	0.47546280588	0.0926693488468	0.857111659979	0.486826504874	0.140612759962
3	0.450119007336	0.0926693488468	0.857111659979	0.486826504874	0.140612759962
4	0.47411534205	0.0926693488468	0.857111659979	0.486826504874	0.140612759962
4	0.487626358303	0.0926693488468	0.857111659979	0.486826504874	0.140612759962
1	0.41985145344	0.206350933967	0.0870501917309	0.795139607424	-0.563555286441
4	0.427119922711	0.206350933967	0.0870501917309	0.795139607424	-0.563555286441
4	0.478036457289	0.206350933967	0.0870501917309	0.795139607424	-0.563555286441
1	0.416614485748	0.637784472478	-0.0671824368101	-0.543382673486	0.541712799374
1	0.444202069596	0.637784472478	-0.0671824368101	-0.543382673486	0.541712799374
3	0.418687614123	0.637784472478	-0.0671824368101	-0.543382673486	0.541712799374
4	0.364501505314	0.637784472478	-0.0671824368101	-0.543382673486	0.541712799374
1	0.428259120121	0.0264164085449	0.671626833598	-0.643399065242	-0.366411261558
3	0.461961243531	0.0264164085449	0.671626833598	-0.643399065242	-0.366411261558
1	0.433837619922	0.0941513399798	-0.490037173744	-0.535224411253	-0.68156725503
3	0.433736506805	0.0941513399798	-0.490037173744	-0.535224411253	-0.68156725503
4	0.344493248716	0.0941513399798	-0.490037173744	-0.535224411253	-0.68156725503
1	0.415778336484	0.781639720353	-0.0766534548201	0.429820866751	-0.445440925305
3	0.47887920889	0.781639720353	-0.0766534548201	0.429820866751	-0.445440925305
2	0.451665201851	0.338147133767	0.580800605175	-0.640121186533	0.372252655471
2	0.403754700039	0.338147133767	0.580800605175	-0.640121186533	0.372252655471
4	0.443446162344	0.338147133767	0.580800605175	-0.640121186533	0.372252655471
4	0.418035170616	0.338147133767	0.580800605175	-0.640121186533	0.372252655471
2	0.494657968688	0.139640162135	0.643080593767	0.0583452525153	-0.750695548507
4	0.471200394691	0.139640162135	0.643080593767	0.0583452525153	-0.750695548507
1	0.435869550101	0.336805258193	0.0730659544756	-0.26249462148	-0.901288054977
3	0.459402796624	0.336805258193	0.0730659544756	-0.26249462148	-0.901288054977
1	0.380148790513	0.232671510953	-0.856125804797	0.451211780196	-0.0965427561444
3	0.47838524219	0.232671510953	-0.856125804797	0.451211780196	-0.0965427561444
3	0.448713096228	0.232671510953	-0.856125804797	0.451211780196	-0.0965427561444
4	0.441449937962	0.232671510953	-0.856125804797	0.451211780196	-0.0965427561444
4	0.476105285288	0.287725329481	-0.392369654654	0.661454259295	-0.57073501009
4	0.480832405074	0.287725329481	-0.392369654654	0.661454259295	-0.57073501009
1	0.390181685051	0.836553867928	0.528683670239	-0.0535081204147	-0.133446933003
4	0.493404496375	0.836553867928	0.528683670239	-0.0535081204147	-0.133446933003
4	0.485482662075	0.836553867928	0.528683670239	-0.0535081204147	-0.133446933003
2	0.471002610508	0.418727137028	0.0601749522816	-0.906030850972	-0.0124361136051
4	0.456505508929	0.418727137028	0.0601749522816	-0.906030850972	-0.0124361136051
4	0.412559173147	0.418727137028	0.0601749522816	-0.906030850972	-0.0124361136051
2	0.477232527385	0.430784357491	-0.600392182695	0.35373200606	0.573435028742
4	0.416864479277	0.430784357491	-0.600392182695	0.35373200606	0.573435028742
4	0.473711607743	0.430784357491	-0.600392182695	0.35373200606	0.573435028742
1	0.377356140544	0.497874262365	-0.39562540902	0.0527666170085	-0.769946386927
3	0.482172584758	0.497874262365	-0.39562540902	0.0527666170085	-0.769946386927
3	0.444585494457	0.497874262365	-0.39562540902	0.0527666170085	-0.769946386927
4	0.447527031147	0.497874262365	-0.39562540902	0.0527666170085	-0.769946386927
1	0.429544958209	0.534104030459	0.577424670712	0.616470464002	-0.0357463468674
3	0.423393530205	0.534104030459	0.577424670712	0.616470464002	-0.0357463468674
3	0.462522513052	0.534104030459	0.577424670712	0.616470464002	-0.0357463468674
1	0.479525552458	0.785583439002	0.500217877498	-0.351308076944	0.0960383801991
3	0.384799059883	0.785583439002	0.500217877498	-0.351308076944	0.0960383801991
4	0.358152665114	0.785583439002	0.500217877498	-0.351308076944	0.0960383801991
4	0.398060799464	0.785583439002	0.500217877498	-0.351308076944	0.0960383801991
3	0.476096439209	0.495963325786	-0.204222424058	-0.0716547239372	0.84093946365
3	0.456750163243	0.495963325786	-0.204222424058	-0.0716547239372	0.84093946365
4	0.484710668171	0.495963325786	-0.204222424058	-0.0716547239372	0.84093946365
4	0.474396991569	0.495963325786	-0.204222424058	-0.0716547239372	0.84093946365
1	0.436505393827	0.30602466467	-0.905403931479	-0.28847774591	-0.0580793904094
3	0.455478065482	0.30602466467	-0.905403931479	-0.28847774591	-0.0580793904094
4	0.406705570796	0.30602466467	-0.905403931479	-0.28847774591	-0.0580793904094
1	0.365410072226	0.205344903704	-0.100000627424	0.738808858343	0.634030611147
4	0.463434033903	0.205344903704	-0.100000627424	0.738808858343	0.634030611147
4	0.483260677793	0.205344903704	-0.100000627424	0.738808858343	0.634030611147
4	0.458106428057	0.205344903704	-0.100000627424	0.738808858343	0.634030611147
3	0.494319732997	0.138959273867	0.456422850166	0.148075169615	0.866280697116
3	0.428731636664	0.138959273867	0.456422850166	0.148075169615	0.866280697116
4	0.48235723033	0.138959273867	0.456422850166	0.148075169615	0.866280697116
3	0.498233623066	0.319580003398	0.283736234709	0.837973685196	-0.339355968654
4	0.482090391133	0.319580003398	0.283736234709	0.837973685196	-0.339355968654
2	0.4456127709	0.630974338365	0.145821377331	-0.654046049463	0.39093640841
3	0.498318049317	0.630974338365	0.145821377331	-0.654046049463	0.39093640841
4	0.493241495872	0.630974338365	0.145821377331	-0.654046049463	0.39093640841
2	0.475045074078	0.0691091679388	-0.315112019855	0.139045119099	0.93626641118
3	0.491298314345	0.0691091679388	-0.315112019855	0.139045119099	0.93626641118
4	0.497896130396	0.0691091679388	-0.315112019855	0.139045119099	0.93626641118
4	0.469311111386	0.0375745194664	0.296916577895	0.759706272677	0.577299818563
4	0.486771510888	0.0375745194664	0.296916577895	0.759706272677	0.577299818563
4	0.453210242322	0.0375745194664	0.296916577895	0.759706272677	0.577299818563
4	0.458879311276	0.61804461032	-0.324222825262	0.493232600374	-0.519251404584
4	0.487933731613	0.61804461032	-0.324222825262	0.493232600374	-0.519251404584
4	0.452108467189	0.61804461032	-0.324222825262	0.493232600374	-0.519251404584
4	0.475719259477	0.61804461032	-0.324222825262	0.493232600374	-0.519251404584
2	0.445613488213	0.0318814510181	0.0244862779705	-0.0992699280758	0.994248196705
3	0.415210969662	0.0318814510181	0.0244862779705	-0.0992699280758	0.994248196705
4	0.458115687016	0.0318814510181	0.0244862779705	-0.0992699280758	0.994248196705
4	0.485946634622	0.0318814510181	0.0244862779705	-0.0992699280758	0.994248196705
2	0.481059540177	0.0804484555331	0.9151492347	-0.390824481977	-0.0573249380132
4	0.494729774596	0.0804484555331	0.9151492347	-0.390824481977	-0.0573249380132
2	0.452852780502	0.510102075774	-0.192045920279	-0.784074079895	-0.29688730864
3	0.475497567713	0.510102075774	-0.192045920279	-0.784074079895	-0.29688730864
4	0.484610278717	0.510102075774	-0.192045920279	-0.784074079895	-0.29688730864
2	0.46353982736	0.783043972912	-0.321482128066	0.469597239864	0.250937861097
3	0.495962246367	0.783043972912	-0.321482128066	0.469597239864	0.250937861097
4	0.498566774362	0.783043972912	-0.321482128066	0.469597239864	0.250937861097
3	0.497590192593	0.0278614536503	-0.843912388558	0.411636787539	-0.34291511338
4	0.492420062033	0.0278614536503	-0.843912388558	0.411636787539	-0.34291511338
1	0.413672520099	0.565083540032	0.648639831813	0.357500534652	-0.363511112752
3	0.446769853258	0.565083540032	0.648639831813	0.357500534652	-0.363511112752
4	0.339405589606	0.565083540032	0.648639831813	0.357500534652	-0.363511112752
1	0.4989897727	0.824762637358	0.265189486526	-0.364597953169	-0.341334822131
3	0.316235802741	0.824762637358	0.265189486526	-0.364597953169	-0.341334822131
1	0.477968896334	0.398273386571	-0.88166015965	-0.0242851171228	0.251920434903
3	0.389230804429	0.398273386571	-0.88166015965	-0.0242851171228	0.251920434903
4	0.358975799148	0.398273386571	-0.88166015965	-0.0242851171228	0.251920434903
4	0.396035697928	0.398273386571	-0.88166015965	-0.0242851171228	0.251920434903
1	0.476156534202	0.515342896267	-0.660772173057	0.0770898035182	-0.540239758603
4	0.376477302005	0.515342896267	-0.660772173057	0.0770898035182	-0.540239758603
4	0.427156915598	0.515342896267	-0.660772173057	0.0770898035182	-0.540239758603
1	0.386881479936	0.938239723316	0.220940272887	0.236061504528	0.123152683647
3	0.487956973918	0.938239723316	0.220940272887	0.236061504528	0.123152683647
4	0.450687712516	0.938239723316	0.220940272887	0.236061504528	0.123152683647
2	0.458889673677	0.208691373085	0.806782619941	-0.549660153745	0.0585100875484
3	0.497129877643	0.208691373085	0.806782619941	-0.549660153745	0.0585100875484
4	0.429630443833	0.208691373085	0.806782619941	-0.549660153745	0.0585100875484
4	0.49968059139	0.208691373085	0.806782619941	-0.549660153745	0.0585100875484
1	0.43962836291	0.190642544557	-0.75165461254	-0.242444779389	0.583001966206
3	0.463815773501	0.190642544557	-0.75165461254	-0.242444779389	0.583001966206
2	0.47557073485	0.719257624337	-0.338036684996	-0.416512794932	-0.441493783747
4	0.475453239551	0.719257624337	-0.338036684996	-0.416512794932	-0.441493783747
2	0.494099023365	0.378519887145	-0.108614339663	0.913575148372	0.101518808764
4	0.47510393344	0.378519887145	-0.108614339663	0.913575148372	0.101518808764
4	0.450578974233	0.642010275459	0.684000925198	0.212872093731	0.273223374264
4	0.439424329691	0.642010275459	0.684000925198	0.212872093731	0.273223374264
4	0.452478506884	0.642010275459	0.684000925198	0.212872093731	0.273223374264
1	0.491480083929	0.194043350238	-0.134252243828	-0.385997685275	0.89181236828
4	0.404661185255	0.194043350238	-0.134252243828	-0.385997685275	0.89181236828
1	0.416215023264	0.435994077792	-0.62583213428	-0.579014634638	0.288071790892
4	0.486381266453	0.435994077792	-0.62583213428	-0.579014634638	0.288071790892
4	0.477307048398	0.435994077792	-0.62583213428	-0.579014634638	0.288071790892
4	0.486708247249	0.0281361559671	-0.0736339031541	0.637597552769	0.76632614841
4	0.488742590645	0.0281361559671	-0.0736339031541	0.637597552769	0.76632614841
2	0.472461604495	0.517668107153	-0.187766359113	-0.178622052998	-0.815388059396
4	0.466584918144	0.517668107153	-0.187766359113	-0.178622052998	-0.815388059396
2	0.490121993905	0.284085756071	-0.114053965494	0.951641231436	-0.025805867223
4	0.478783639661	0.284085756071	-0.114053965494	0.951641231436	-0.025805867223
1	0.434300403341	0.186199104745	0.493823402893	-0.587939210631	0.613021879503
3	0.469208545539	0.186199104745	0.493823402893	-0.587939210631	0.613021879503
3	0.468362986443	0.526739854732	0.4989784969	0.0353302253514	-0.687253490529
3	0.466390284852	0.526739854732	0.4989784969	0.0353302253514	-0.687253490529
