1  header
Family	SF	1_q	2_q	3_q	4_q
1	0.228956337039	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
1	0.191382408017	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
1	0.420338745056	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
2	0.105241039391	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
2	0.0934231101886	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
2	0.0123209474987	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.0172942268944	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.173682899703	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.190975989532	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.211723662737	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.202055329843	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
3	0.00969616475615	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.266066945006	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.378938984128	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.0445183565408	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.0393492327313	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.483654742071	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.375936984492	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.350782167152	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.248970923753	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.386517414288	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.479109530269	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.0568207583164	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
4	0.0660404870984	0.188210600852	0.501081586782	-0.512853441868	-0.671174612362
1	0.252731499844	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
1	0.356460797234	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
1	0.10372929739	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
2	0.419164072136	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
2	0.191589763199	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
2	0.227574329642	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.246881427752	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.0102319917935	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.249454102521	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.150077700796	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.489007304326	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
3	0.338929583207	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.391467274054	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.471475215761	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.181390937576	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.00446256400332	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.10534944745	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.155345335025	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.0113703193383	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.131118390299	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.00230946750463	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.00776424647958	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.317928877802	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
4	0.186313870141	0.257286019476	-0.293392436507	-0.319190462243	-0.8636215787
